85d0d381551960608e02df98956277e495b3cf6b,SOQPYQS12A58A7B8DF,SOCCYYG12AB0184DE8,SORCAKN12A58A7A2CF,SOCMSRR12A81C22F45,SOBYRVR12A6D4FAF83,SOSHQHA12A58A7B1E9,SOTASGN12AC9075A8F,SOMYXWV12A8C14232E,SOOWVNN12A8C140775,SOTWSXL12A8C143349
ac1cb58f839ae6773732125e99b4a7394e0661e4,SOYLWEJ12A6D4FB865,SOKVIRD12A58A7D031,SOYEJKC12A8C136E3D,SOJYOWT12A6D4F94F1,SOBDRND12A8C13FD08,SOJIVRN12A8C143041,SOWVBKZ12A6701E2F1,SOCTNRU12A6D4FBE21,SOVKZMC12AB017E5CD,SONMEPF12A6D4F3C92
9c2032efba612bccec98435a3928b67d69350bed,SOEPJEF12AF72A44DA,SODLYRF12AB01861E0,SOHQFVC12A58A7B234,SOLQOJU12A8C139E03,SOSKIEN12AF72A6CBE,SOFFHJL12AF72A4A08,SOHIUQQ12A8C13C72F,SOUYNPR12AB018B70C,SOYOKCE12A58A79862,SOFUHZI12A8C13BFE5
c4bcf00d005e6848a032d94f7fb212f499cdc1ba,SOLVTSK12AB017EFCC,SOCZVSX12A6D4F5033,SOSJIUS12A8C13C501,SOFXMGW12A58A78DDD,SOAUNAX12AB01876D0,SOJCQQC12AAA15EE72,SOUJRQY12AB018A6F4,SOZSSVR12A8C13D052,SOWRJIP12A8C14253B,SOEEIVU12A8C13F3CB
f927dddfe26b0c74ada3eaadca41bfb462c37ee4,SOLPODJ12AB0184406,SOCDNMP12AB018440C,SOFCMTS12AB0189B48,SOUPVWK12A6310EF7A,SOOBOGX12A58A7C279,SOLFVON12A6D4F654B,SOJPNVT12A6310E355,SOCKRRL12A8C13C4AB,SOXSQCC12A8C13D78E,SOVMKIC12AF72A05CC
2151970107e08d58919003899f952b64af0ee0ec,SOJCQIU12AB017F0B0,SOQBVCL12AB0187D0B,SOLBUFV12A67020A39,SOXOEUD12AB018CF4C,SOASEAH12A67AD80DD,SOSLHMP12A8C1416C1,SOAJFTU12A6701E0A3,SODYDYZ12AB018C9A9,SODYVNX12A8C1444E0,SOAMNGZ12A6D4F8702
17aa9f6dbdf753831da8f38c71b66b64373de613,SOCNAXX12AAF3B3823,SOBJYFB12AB018372D,SOQDUZG12A58A7B5A9,SOFBTSA12A8151B81E,SOZXVUF12AC909762A,SOWFTJF12A8C1339E8,SOYUFEX12AB0182255,SOWTFJN12A8C13ECBC,SOCYXNE12AB017FEBE,SOVDPUO12A6D4FC80E
3851d01aa9d1b2505fa361b63940e8cdc9a3e754,SOBWSGV12AB018B5E0,SOHZPIK12A58A7CCAE,SOBOAFP12A8C131F36,SONOYIB12A81C1F88C,SOJTLHS12A8C13F633,SOTASGN12AC9075A8F,SOAUFOF12AB0180C65,SOUOEMP12A8C13866E,SOPAYPV12AB017DB0C,SOGTQNI12AB0184A5C
c6bb7f1933a8024e52f83e35335b31967108aeba,SOBOAFP12A8C131F36,SOPQLBY12A6310E992,SOUVTSM12AC468F6A7,SOKUPAO12AB018D576,SOFKABN12A8AE476C6,SOCVTLJ12A6310F0FD,SOISNSU12AC468C0D8,SOFPXJZ12A6D4F6444,SOTWSXL12A8C143349,SOLRGVL12A8C143BC3
d66f2f66f2bdc9aa3d0362a35fc91ccc844101f7,SOJGUSJ12A8C1363A2,SOLMESC12AF729AA5A,SOVAKMP12AB017F6C6,SOOCALE12A6701EB05,SOMMHHP12AB017E3E1,SOJNHOP12A6D4F778D,SOLAWCM12A6701BEE0,SOLIFTZ12AB017AFED,SOAXTWB12AF72A1545,SOAZZRU12AB0182B0E
9c8bdd66608468fe0779a978765aa8760572c99f,SOYKNUX12A58A7B1C6,SOBFLMV12A6701E740,SOTBGRI12AF729D5A7,SOGKGVR12A6D4F803D,SOWEWRL12A58A7961F,SOTQMGD12A81C2289C,SONSPHT12A81C2289A,SOXKALX12A6D4F623B,SOJCVSP12AAFF4438D,SOLIYDE12A8C138E0F
07caa920795cd4f20bfeeb0e192a5ddd9566ecdd,SOTWSXL12A8C143349,SOCVTLJ12A6310F0FD,SOUFPNI12A8C142D19,SOSCIZP12AB0181D2F,SOSXLTC12AF72A7F54,SOFKABN12A8AE476C6,SOUSMXX12AB0185C24,SOLFXKT12AB017E3E0,SOCKSGZ12A58A7CA4B,SOKUPAO12AB018D576
6e90c8066ef7a7271b0b0365ffd705caa4e904ea,SOSRERB12A8C139735,SOCEANL12A58A7EF4E,SOSGEGU12AB018188A,SOIUSBC12AC46890FE,SOAIIAR12A6D4FAC81,SOXAZQV12A58A7CA69,SOGISMI12A8C133490,SONRDGT12A6D4FAC84,SOQTFXB12AB0180806,SOEXGVE12AB0182E16
5d5292006ba24728132385c17927c3ac00225498,SOFGTOC12A8C13B2A8,SOCNAXX12AAF3B3823,SOBJYFB12AB018372D,SOQDUZG12A58A7B5A9,SOFBTSA12A8151B81E,SOCYXNE12AB017FEBE,SOWTFJN12A8C13ECBC,SOVDPUO12A6D4FC80E,SOYUFEX12AB0182255,SOZXVUF12AC909762A
ec25e3d78ea8374869a772dc58bb903528a3c9cc,SOFFEUI12A8C142F4E,SOQGLFY12A8C13C23B,SOYEOCD12AF72A192E,SOYQXNV12A8C143424,SOTRFFL12A8C133817,SOVXXBB12A58A7A938,SONEUSA12A8C14112F,SOLXJTM12AB0182AC4,SOVTOOU12A8C1410F2,SOXMTCY12A67AD8139
e4e99e5b3223bec258cf2ff0d090d05a06302344,SOQVHDB12A6D4FB145,SOZACMG12A6D4F68E1,SOSAPQR12A58A7B7B8,SOLWEKA12A8C145D56,SOAUWYT12A81C206F1,SONSHLY12A6701EB77,SOQTFXB12AB0180806,SOSXLTC12AF72A7F54,SOVDSJC12A58A7A271,SOEGIYH12A6D4FC0E3
15b64f7a097c90b540b492e360a643d45234cfd9,SOAIVZL12A8C139DFB,SOLQOJU12A8C139E03,SOFFHJL12AF72A4A08,SOOBHEX12A6D4F8151,SOEUOET12AF72A0B8C,SOSFEOA12AF72A322D,SOOGQVE12A6D4F814F,SONRYRS12A8C139DCE,SOYVTBB12AF72AC610,SOCZHUU12A6310DA5B
530b94ecae74ff525738bfd053f1bbee2a505078,SOJNRAG12A8C13C89C,SOBLANY12A8C14382E,SOLPBMO12A8C137215,SOFTYAI12A58A79157,SOQXBZN12AB018610A,SOBHIJM12AB018194F,SORMYQB12A67020912,SOPKQGU12AB0184109,SOIRAYR12A8C13D8D0,SOGDVCL12AB0185EC2
838108b69c82ebdf7cddd61ac2c0e1d2572e43b6,SOTASGN12AC9075A8F,SOOJJCT12A6310E1C0,SOTWSXL12A8C143349,SOFKABN12A8AE476C6,SOFRCGW12A81C21EA6,SOLRGVL12A8C143BC3,SONOYIB12A81C1F88C,SOUFPNI12A8C142D19,SODGVGW12AC9075A8D,SOHZPIK12A58A7CCAE
4c6ec11bf897c14a44f56a9616f0942764d28227,SOVTQLS12A6D4F8350,SOPIADQ12A8C13C9C9,SOWHYSP12A8C142A21,SOUCUDU12A6701F5FB,SORMELQ12A67ADADA4,SOQXDXM12A8C134E8E,SOSXOBF12AB0180B4F,SOZSWRJ12A6D4FC3AB,SOYVYAJ12AF729FB21,SONKNRJ12AB0183216
d6589314c0a9bcbca4fee0c93b14bc402363afea,SOFRCGW12A81C21EA6,SOOJJCT12A6310E1C0,SOTASGN12AC9075A8F,SOUOEMP12A8C13866E,SOCKSGZ12A58A7CA4B,SOWEJXA12A6701C574,SOFKABN12A8AE476C6,SOSCIZP12AB0181D2F,SOPQLBY12A6310E992,SOAUFOF12AB0180C65
c5c7548cba9970b695f1ade5164c11a0101eb00e,SOBOAFP12A8C131F36,SOTWNDJ12A8C143984,SOLRGVL12A8C143BC3,SOUVTSM12AC468F6A7,SOPPROJ12AB0184E18,SOSCIZP12AB0181D2F,SOTASGN12AC9075A8F,SOFKABN12A8AE476C6,SOKUPAO12AB018D576,SOLFXKT12AB017E3E0
c01f9838d66929bd2494eb8e627054024a13d5c4,SOGIPOB12A6701CC4A,SOIRGOJ12A8C13D064,SOGVTEY12AC90754F7,SOKBJJO12A8C140826,SOPKQMX12A8C13D068,SOKXUJQ12A6D4F3C96,SOYJETS12A8C13ECC7,SOQQVAE12A58A79EF0,SOJJFMQ12A8C1380BF,SOFXZOT12AB0188AF7
405d396ea64d75b5eaefaaf8ac836f45fa56af4d,SOGHLTK12AB0184F84,SOOSPIF12A6310D880,SOVAEBW12AB0182CE6,SOZEGIS12AB017C602,SOWIOOI12AB01858E1,SOMEPLF12A58A7C777,SOEAEHF12A8AE46E23,SOYCQFR12A6D4F8EEA,SOYKTSO12A8C1381FB,SOKYVVZ12A8C13CC1F
0659229d409ede40887c2a4bc44e8b264a7b8b40,SOJVIXA12AF72A5752,SOGKGXY12A8C134E30,SOAIRYO12AB018C2DA,SOIRBTN12A8C13C97B,SOOZQNS12A8C13B646,SOVQSQZ12A8C13F960,SOTVFGR12AB018BEB0,SOJWSGL12A81C217B0,SOHTZQI12AB0189C52,SOMQSYG12A6D4FA671
0cbf94d3a3f54e5bbd779dd389c1155418b3aa56,SOZWCBD12AB01848DD,SOHZPIK12A58A7CCAE,SOMYXWV12A8C14232E,SOCHYVZ12A6D4F5908,SONOYIB12A81C1F88C,SOPCTBB12AF72A1B64,SOBABSR12A58A7AD93,SOXPFLM12A8AE48C50,SOEBOWM12AB017F279,SOWOMMY127F8096DF9
77448d704c1b9acc37037d400302ce7f8a9496c7,SOLQKDT12AB017CA5B,SOZVUUB12A8C13B5EF,SOUFJIP12A58A78B0D,SOBYYIA12A67AD954A,SOOVXPC12A6D4F7457,SOELEYI12AB0184A3D,SOYEMQG12A6D4F7826,SOCQBKT12A8C132531,SOHZPYD12AF72A12E2,SOVZNUC12AB017F92A
270dffee86b3e7bfb81892f5ae2c60c1d2f15839,SOHVWPV12A8C135C5B,SOKVSAH12A8C133C6D,SOFCQQC12A8C135E0C,SOUSJNT12A67ADE72B,SORGOJJ12A6D4F8597,SOCAQPK12AB018AA3F,SOKVYTI12A8C13B5DC,SOELGCG12AB0188C92,SOMHMQW12A8C14098B,SOGQUQG12A8C143005
344af62cf08ea5c4ea1eb554366d221c1431f4d3,SONNGZI12AF729ED0E,SOYYBJJ12AB017E9FD,SOXYFWQ12A6D4F6863,SOGRRZD12AB018696F,SOYBWVW12A6D4F9792,SOVBUSE12A8C141107,SOMVIOV12A6D4F719A,SOQVKMD12A8AE45631,SOCTWWT12A6D4FA12E,SOGREGV12A58A77030
c5d42aa00afa6889de703c49f40ecb26b1c401c4,SOXACRN12A6D4F5DD2,SOJLYEB12A6D4F9750,SODUDJI12A8C141513,SOQMEQE12AB017D2FD,SOSNGDI12A6D4FB4A1,SONKALC12AF72A25C9,SOOEEAQ12A8AE46374,SOHDYXC12A8C1380C1,SOBPHXV12A6D4F9FD0,SOGNPVK12A8C13DBD3
f4c7c7eb3c53d3280baa28aed1506775f28812d3,SOTGDKL12A58A7B4C2,SOTVQBZ12A8C13B0E7,SOEHZQB12A6702016D,SONJNEQ12A6D4F9EB6,SOOSJIV12AF729E09E,SOQGLIV12A8C13A273,SOEELNH12A6D4F6522,SOFESGT12AB0186A21,SONEWOI12AAF3B3602,SOFPRTU12A58A76BEE
51bb4e13b0d2410da3d779af90092eee9b159e4a,SOAAFAC12A67ADF7EB,SODLCIU12A8AE45F1D,SOROOFM12A8AE48536,SORVKCB12AB0188D90,SOOYOJU12A670201D3,SOAIVZL12A8C139DFB,SOLQOJU12A8C139E03,SOFFHJL12AF72A4A08,SOOBHEX12A6D4F8151,SOJZRVM12AB0186D67
93343771b28f20c8cad2e1ae18cbd77235b1aef6,SOVDSJC12A58A7A271,SOEGIYH12A6D4FC0E3,SOTWNDJ12A8C143984,SODGVGW12AC9075A8D,SOLRGVL12A8C143BC3,SOFRQTD12A81C233C0,SOMMJUQ12AF72A5931,SORKFWO12A8C138D83,SOFLAPD12AB0188B62,SOIDDNJ12AC9071B90
6b7a5895d266599bc414b9eb8fbad59c95b9a99d,SOWRCYH12A58A7C559,SOWKXNT12AC4689102,SOJAOWH12AC4689103,SOCEANL12A58A7EF4E,SOSGEGU12AB018188A,SOIUSBC12AC46890FE,SOAIIAR12A6D4FAC81,SOGISMI12A8C133490,SONRDGT12A6D4FAC84,SOEXGVE12AB0182E16
4d4abafb7dd7a30206747398c9225f3e06942b3f,SOWVBKZ12A6701E2F1,SOCTNRU12A6D4FBE21,SOVKZMC12AB017E5CD,SONMEPF12A6D4F3C92,SOXQRDP12AB0184D02,SOYEJKC12A8C136E3D,SOJYOWT12A6D4F94F1,SOBDRND12A8C13FD08,SOJIVRN12A8C143041,SOHKKFX12A58A7975B
49af82075bf3a444487a70587298fd93fb8bbe1e,SODQVKH12AB017FD5E,SOJDRGP12A8AE4789F,SORJMLP12AB01877E4,SOPUPQS12AF72A59EA,SOVCSRH12A8C143608,SOEMCOY12AB01892FC,SOEXEYP12A81C20BFF,SOKYDGS12A6701E3CB,SONSYTN12A67020962,SOYCXBA12A6701E35B
c11f385c46ee197327cfe84d4b13f2b95639ca42,SOICXDQ12B0B80AF87,SOUBAXF12A58A7BA00,SOXZKRX12AF729FDCC,SOVVCON12A6D4F775F,SOMJJEA12A8C13AE66,SODKZBQ12A8C142D83,SOYALKY12A8C137576,SOXOTVJ12A58A7B9D3,SOSYUFF12A8C13C104,SODQBES12AAFF4444C
5ab56ead71b71022f7043fef70a178b7035629b6,SOKLRPJ12A8C13C3FE,SOWEJXA12A6701C574,SOFKABN12A8AE476C6,SOBOAFP12A8C131F36,SOPXKYD12A6D4FA876,SOTWSXL12A8C143349,SOUVTSM12AC468F6A7,SOCKSGZ12A58A7CA4B,SOUFPNI12A8C142D19,SODGVGW12AC9075A8D
